5s,15s,20d,14n,10s
USGS,2469761,1/30/65,28700,A
USGS,2469761,1/31/65,24200,A
USGS,2469761,2/1/65,22100,A
USGS,2469761,2/2/65,20200,A
USGS,2469761,2/3/65,19600,A
USGS,2469761,2/4/65,20000,A
USGS,2469761,2/5/65,20600,A
USGS,2469761,2/6/65,21400,A
USGS,2469761,2/7/65,23200,A
USGS,2469761,2/8/65,23000,A
USGS,2469761,2/9/65,22500,A
USGS,2469761,2/10/65,37900,A
USGS,2469761,2/11/65,57600,A
USGS,2469761,2/12/65,78700,A
USGS,2469761,2/13/65,82600,A
USGS,2469761,2/14/65,93800,A
USGS,2469761,2/15/65,93400,A
USGS,2469761,2/16/65,98600,A
USGS,2469761,2/17/65,104000,A
USGS,2469761,2/18/65,113000,A
USGS,2469761,2/19/65,115000,A
USGS,2469761,2/20/65,117000,A
USGS,2469761,2/21/65,127000,A
USGS,2469761,2/22/65,131000,A
USGS,2469761,2/23/65,131000,A
USGS,2469761,2/24/65,126000,A
USGS,2469761,2/25/65,125000,A
USGS,2469761,2/26/65,123000,A
USGS,2469761,2/27/65,111000,A
USGS,2469761,2/28/65,96600,A
USGS,2469761,3/1/65,75700,A
USGS,2469761,3/2/65,67200,A
USGS,2469761,3/3/65,61800,A
USGS,2469761,3/4/65,62300,A
USGS,2469761,3/5/65,60300,A
USGS,2469761,3/6/65,56800,A
USGS,2469761,3/7/65,53600,A
USGS,2469761,3/8/65,51000,A
USGS,2469761,3/9/65,45300,A
USGS,2469761,3/10/65,39800,A
USGS,2469761,3/11/65,36600,A
USGS,2469761,3/12/65,39800,A
USGS,2469761,3/13/65,62000,A
USGS,2469761,3/14/65,63200,A
USGS,2469761,3/15/65,61500,A
USGS,2469761,3/16/65,59300,A
USGS,2469761,3/17/65,55800,A
USGS,2469761,3/18/65,46500,A
USGS,2469761,3/19/65,42900,A
USGS,2469761,3/20/65,44500,A
USGS,2469761,3/21/65,42300,A
USGS,2469761,3/22/65,41600,A
USGS,2469761,3/23/65,37000,A
USGS,2469761,3/24/65,33300,A
USGS,2469761,3/25/65,31400,A
USGS,2469761,3/26/65,35600,A
USGS,2469761,3/27/65,43700,A
USGS,2469761,3/28/65,61300,A
USGS,2469761,3/29/65,73400,A
USGS,2469761,3/30/65,75200,A
USGS,2469761,3/31/65,80300,A
USGS,2469761,4/1/65,81000,A
USGS,2469761,4/2/65,86700,A
USGS,2469761,4/3/65,81700,A
USGS,2469761,4/4/65,88400,A
USGS,2469761,4/5/65,83800,A
USGS,2469761,4/6/65,84900,A
USGS,2469761,4/7/65,81700,A
USGS,2469761,4/8/65,74900,A
USGS,2469761,4/9/65,71200,A
USGS,2469761,4/10/65,69400,A
USGS,2469761,4/11/65,73200,A
USGS,2469761,4/12/65,70100,A
USGS,2469761,4/13/65,61800,A
USGS,2469761,4/14/65,56100,A
USGS,2469761,4/15/65,50200,A
USGS,2469761,4/16/65,39600,A
USGS,2469761,4/17/65,29100,A
USGS,2469761,4/18/65,26000,A
USGS,2469761,4/19/65,23800,A
USGS,2469761,4/20/65,20000,A
USGS,2469761,4/21/65,20300,A
USGS,2469761,4/22/65,19400,A
USGS,2469761,4/23/65,18200,A
USGS,2469761,4/24/65,17500,A
USGS,2469761,4/25/65,16200,A
USGS,2469761,4/26/65,16900,A
USGS,2469761,4/27/65,17200,A
USGS,2469761,4/28/65,17200,A
USGS,2469761,4/29/65,15700,A
USGS,2469761,4/30/65,14800,A
USGS,2469761,5/1/65,14200,A
USGS,2469761,5/2/65,12000,A
USGS,2469761,5/3/65,8640,A
USGS,2469761,5/4/65,10200,A
USGS,2469761,5/5/65,10400,A
USGS,2469761,5/6/65,8490,A
USGS,2469761,5/7/65,7100,A
USGS,2469761,5/8/65,5750,A
USGS,2469761,5/9/65,6650,A
USGS,2469761,5/10/65,5860,A
USGS,2469761,5/11/65,6340,A
USGS,2469761,5/12/65,5980,A
USGS,2469761,5/13/65,11700,A
USGS,2469761,5/14/65,1260,A
USGS,2469761,5/15/65,4890,A
USGS,2469761,5/16/65,4290,A
USGS,2469761,5/17/65,3810,A
USGS,2469761,5/18/65,3430,A
USGS,2469761,5/19/65,5140,A
USGS,2469761,5/20/65,4900,A
USGS,2469761,5/21/65,5130,A
USGS,2469761,5/22/65,5350,A
USGS,2469761,5/23/65,7150,A
USGS,2469761,5/24/65,4400,A
USGS,2469761,5/25/65,5230,A
USGS,2469761,5/26/65,6230,A
USGS,2469761,5/27/65,5700,A
USGS,2469761,5/28/65,6440,A
USGS,2469761,5/29/65,7080,A
USGS,2469761,5/30/65,5430,A
USGS,2469761,5/31/65,3710,A
USGS,2469761,6/1/65,4150,A
USGS,2469761,6/2/65,5460,A
USGS,2469761,6/3/65,4480,A
USGS,2469761,6/4/65,4470,A
USGS,2469761,6/5/65,3970,A
USGS,2469761,6/6/65,4000,A
USGS,2469761,6/7/65,5120,A
USGS,2469761,6/8/65,10800,A
USGS,2469761,6/9/65,17500,A
USGS,2469761,6/10/65,16800,A
USGS,2469761,6/11/65,13800,A
USGS,2469761,6/12/65,14900,A
USGS,2469761,6/13/65,17600,A
USGS,2469761,6/14/65,20300,A
USGS,2469761,6/15/65,22900,A
USGS,2469761,6/16/65,16900,A
USGS,2469761,6/17/65,14800,A
USGS,2469761,6/18/65,15100,A
USGS,2469761,6/19/65,10800,A
USGS,2469761,6/20/65,9050,A
USGS,2469761,6/21/65,7110,A
USGS,2469761,6/22/65,3310,A
USGS,2469761,6/23/65,5610,A
USGS,2469761,6/24/65,5340,A
USGS,2469761,6/25/65,6810,A
USGS,2469761,6/26/65,5060,A
USGS,2469761,6/27/65,6010,A
USGS,2469761,6/28/65,3280,A
USGS,2469761,6/29/65,3960,A
USGS,2469761,6/30/65,3610,A
USGS,2469761,7/1/65,5110,A
USGS,2469761,7/2/65,5970,A
USGS,2469761,7/3/65,4280,A
USGS,2469761,7/4/65,6530,A
USGS,2469761,7/5/65,5210,A
USGS,2469761,7/6/65,7250,A
USGS,2469761,7/7/65,7410,A
USGS,2469761,7/8/65,11900,A
USGS,2469761,7/9/65,12500,A
USGS,2469761,7/10/65,12200,A
USGS,2469761,7/11/65,10400,A
USGS,2469761,7/12/65,11700,A
USGS,2469761,7/13/65,9820,A
USGS,2469761,7/14/65,5270,A
USGS,2469761,7/15/65,4910,A
USGS,2469761,7/16/65,6430,A
USGS,2469761,7/17/65,8850,A
USGS,2469761,7/18/65,6770,A
USGS,2469761,7/19/65,4910,A
USGS,2469761,7/20/65,4470,A
USGS,2469761,7/21/65,2440,A
USGS,2469761,7/22/65,4270,A
USGS,2469761,7/23/65,3530,A
USGS,2469761,7/24/65,5650,A
USGS,2469761,7/25/65,4620,A
USGS,2469761,7/26/65,7090,A
USGS,2469761,7/27/65,6790,A
USGS,2469761,7/28/65,6960,A
USGS,2469761,7/29/65,9580,A
USGS,2469761,7/30/65,7980,A
USGS,2469761,7/31/65,7280,A
USGS,2469761,8/1/65,5750,A
USGS,2469761,8/2/65,5250,A
USGS,2469761,8/3/65,4780,A
USGS,2469761,8/4/65,4480,A
USGS,2469761,8/5/65,2290,A
USGS,2469761,8/6/65,3280,A
USGS,2469761,8/7/65,2420,A
USGS,2469761,8/8/65,3940,A
USGS,2469761,8/9/65,4720,A
USGS,2469761,8/10/65,6600,A
USGS,2469761,8/11/65,8100,A
USGS,2469761,8/12/65,9080,A
USGS,2469761,8/13/65,8500,A
USGS,2469761,8/14/65,6500,A
USGS,2469761,8/15/65,5810,A
USGS,2469761,8/16/65,4200,A
USGS,2469761,8/17/65,5030,A
USGS,2469761,8/18/65,3410,A
USGS,2469761,8/19/65,5610,A
USGS,2469761,8/20/65,5430,A
USGS,2469761,8/21/65,5260,A
USGS,2469761,8/22/65,5590,A
USGS,2469761,8/23/65,3610,A
USGS,2469761,8/24/65,4230,A
USGS,2469761,8/25/65,4110,A
USGS,2469761,8/26/65,4430,A
USGS,2469761,8/27/65,5140,A
USGS,2469761,8/28/65,8620,A
USGS,2469761,8/29/65,11600,A
USGS,2469761,8/30/65,6300,A
USGS,2469761,8/31/65,4740,A
USGS,2469761,9/1/65,4170,A
USGS,2469761,9/2/65,5030,A
USGS,2469761,9/3/65,6150,A
USGS,2469761,9/4/65,9080,A
USGS,2469761,9/5/65,5700,A
USGS,2469761,9/6/65,2910,A
USGS,2469761,9/7/65,3080,A
USGS,2469761,9/8/65,3680,A
USGS,2469761,9/9/65,3090,A
USGS,2469761,9/10/65,3120,A
USGS,2469761,9/11/65,3550,A
USGS,2469761,9/12/65,3920,A
USGS,2469761,9/13/65,6400,A
USGS,2469761,9/14/65,6140,A
USGS,2469761,9/15/65,9450,A
USGS,2469761,9/16/65,9050,A
USGS,2469761,9/17/65,7030,A
USGS,2469761,9/18/65,5740,A
USGS,2469761,9/19/65,4250,A
USGS,2469761,9/20/65,2760,A
USGS,2469761,9/21/65,2510,A
USGS,2469761,9/22/65,3590,A
USGS,2469761,9/23/65,4290,A
USGS,2469761,9/24/65,2960,A
USGS,2469761,9/25/65,3960,A
USGS,2469761,9/26/65,4170,A
USGS,2469761,9/27/65,3140,A
USGS,2469761,9/28/65,3820,A
USGS,2469761,9/29/65,4430,A
USGS,2469761,9/30/65,11800,A
USGS,2469761,10/1/65,11900,A
USGS,2469761,10/2/65,7730,A
USGS,2469761,10/3/65,6150,A
USGS,2469761,10/4/65,4810,A
USGS,2469761,10/5/65,4860,A
USGS,2469761,10/6/65,6630,A
USGS,2469761,10/7/65,6230,A
USGS,2469761,10/8/65,6000,A
USGS,2469761,10/9/65,7130,A
USGS,2469761,10/10/65,6610,A
USGS,2469761,10/11/65,5010,A
USGS,2469761,10/12/65,4690,A
USGS,2469761,10/13/65,3570,A
USGS,2469761,10/14/65,5230,A
USGS,2469761,10/15/65,5910,A
USGS,2469761,10/16/65,3750,A
USGS,2469761,10/17/65,3630,A
USGS,2469761,10/18/65,2230,A
USGS,2469761,10/19/65,3010,A
USGS,2469761,10/20/65,3470,A
USGS,2469761,10/21/65,2650,A
USGS,2469761,10/22/65,3880,A
USGS,2469761,10/23/65,3020,A
USGS,2469761,10/24/65,3380,A
USGS,2469761,10/25/65,956,A
USGS,2469761,10/26/65,3190,A
USGS,2469761,10/27/65,4390,A
USGS,2469761,10/28/65,4650,A
USGS,2469761,10/29/65,4290,A
USGS,2469761,10/30/65,3740,A
USGS,2469761,10/31/65,2460,A
USGS,2469761,11/1/65,1230,A
USGS,2469761,11/2/65,2520,A
USGS,2469761,11/3/65,2890,A
USGS,2469761,11/4/65,2700,A
USGS,2469761,11/5/65,3270,A
USGS,2469761,11/6/65,2920,A
USGS,2469761,11/7/65,2830,A
USGS,2469761,11/8/65,1930,A
USGS,2469761,11/9/65,2310,A
USGS,2469761,11/10/65,3010,A
USGS,2469761,11/11/65,3030,A
USGS,2469761,11/12/65,4660,A
USGS,2469761,11/13/65,4350,A
USGS,2469761,11/14/65,4150,A
USGS,2469761,11/15/65,2460,A
USGS,2469761,11/16/65,3340,A
USGS,2469761,11/17/65,4280,A
USGS,2469761,11/18/65,4260,A
USGS,2469761,11/19/65,4300,A
USGS,2469761,11/20/65,3800,A
USGS,2469761,11/21/65,3440,A
USGS,2469761,11/22/65,4280,A
USGS,2469761,11/23/65,4140,A
USGS,2469761,11/24/65,6270,A
USGS,2469761,11/25/65,7170,A
USGS,2469761,11/26/65,4570,A
USGS,2469761,11/27/65,4170,A
USGS,2469761,11/28/65,4930,A
USGS,2469761,11/29/65,3620,A
USGS,2469761,11/30/65,3090,A
USGS,2469761,12/1/65,3960,A
USGS,2469761,12/2/65,4120,A
USGS,2469761,12/3/65,4330,A
USGS,2469761,12/4/65,3430,A
USGS,2469761,12/5/65,2030,A
USGS,2469761,12/6/65,2340,A
USGS,2469761,12/7/65,2360,A
USGS,2469761,12/8/65,3530,A
USGS,2469761,12/9/65,3380,A
USGS,2469761,12/10/65,3980,A
USGS,2469761,12/11/65,4880,A
USGS,2469761,12/12/65,7160,A
USGS,2469761,12/13/65,5410,A
USGS,2469761,12/14/65,5660,A
USGS,2469761,12/15/65,6530,A
USGS,2469761,12/16/65,7630,A
USGS,2469761,12/17/65,6870,A
USGS,2469761,12/18/65,9860,A
USGS,2469761,12/19/65,15900,A
USGS,2469761,12/20/65,11100,A
USGS,2469761,12/21/65,9640,A
USGS,2469761,12/22/65,7690,A
USGS,2469761,12/23/65,6000,A
USGS,2469761,12/24/65,5950,A
USGS,2469761,12/25/65,5890,A
USGS,2469761,12/26/65,3510,A
USGS,2469761,12/27/65,5920,A
USGS,2469761,12/28/65,5010,A
USGS,2469761,12/29/65,5160,A
USGS,2469761,12/30/65,5690,A
USGS,2469761,12/31/65,4750,A
USGS,2469761,1/1/66,4880,A
USGS,2469761,1/2/66,5290,A
USGS,2469761,1/3/66,14500,A
USGS,2469761,1/4/66,21700,A
USGS,2469761,1/5/66,29800,A
USGS,2469761,1/6/66,40900,A
USGS,2469761,1/7/66,37300,A
USGS,2469761,1/8/66,37500,A
USGS,2469761,1/9/66,26200,A
USGS,2469761,1/10/66,21100,A
USGS,2469761,1/11/66,16500,A
USGS,2469761,1/12/66,14100,A
USGS,2469761,1/13/66,12000,A
USGS,2469761,1/14/66,13800,A
USGS,2469761,1/15/66,22900,A
USGS,2469761,1/16/66,33100,A
USGS,2469761,1/17/66,33800,A
USGS,2469761,1/18/66,30600,A
USGS,2469761,1/19/66,23600,A
USGS,2469761,1/20/66,18600,A
USGS,2469761,1/21/66,15400,A
USGS,2469761,1/22/66,16500,A
USGS,2469761,1/23/66,17700,A
USGS,2469761,1/24/66,17400,A
USGS,2469761,1/25/66,19600,A
USGS,2469761,1/26/66,19600,A
USGS,2469761,1/27/66,17600,A
USGS,2469761,1/28/66,15600,A
USGS,2469761,1/29/66,26900,A
USGS,2469761,1/30/66,31200,A
USGS,2469761,1/31/66,22700,A
USGS,2469761,2/1/66,19900,A
USGS,2469761,2/2/66,23700,A
USGS,2469761,2/3/66,26700,A
USGS,2469761,2/4/66,29100,A
USGS,2469761,2/5/66,28000,A
USGS,2469761,2/6/66,25200,A
USGS,2469761,2/7/66,20900,A
USGS,2469761,2/8/66,17600,A
USGS,2469761,2/9/66,14200,A
USGS,2469761,2/10/66,32800,A
USGS,2469761,2/11/66,75100,A
USGS,2469761,2/12/66,71000,A
USGS,2469761,2/13/66,86700,A
USGS,2469761,2/14/66,94400,A
USGS,2469761,2/15/66,100000,A
USGS,2469761,2/16/66,107000,A
USGS,2469761,2/17/66,117000,A
USGS,2469761,2/18/66,122000,A
USGS,2469761,2/19/66,137000,A
USGS,2469761,2/20/66,134000,A
USGS,2469761,2/21/66,134000,A
USGS,2469761,2/22/66,137000,A
USGS,2469761,2/23/66,130000,A
USGS,2469761,2/24/66,125000,A
USGS,2469761,2/25/66,121000,A
USGS,2469761,2/26/66,100000,A
USGS,2469761,2/27/66,81900,A
USGS,2469761,2/28/66,61200,A
USGS,2469761,3/1/66,48000,A
USGS,2469761,3/2/66,56600,A
USGS,2469761,3/3/66,45400,A
USGS,2469761,3/4/66,51000,A
USGS,2469761,3/5/66,53900,A
USGS,2469761,3/6/66,61100,A
USGS,2469761,3/7/66,67600,A
USGS,2469761,3/8/66,65800,A
USGS,2469761,3/9/66,63000,A
USGS,2469761,3/10/66,53100,A
USGS,2469761,3/11/66,31900,A
USGS,2469761,3/12/66,23800,A
USGS,2469761,3/13/66,23200,A
USGS,2469761,3/14/66,36800,A
USGS,2469761,3/15/66,46200,A
USGS,2469761,3/16/66,42600,A
USGS,2469761,3/17/66,42000,A
USGS,2469761,3/18/66,44700,A
USGS,2469761,3/19/66,37700,A
USGS,2469761,3/20/66,31400,A
USGS,2469761,3/21/66,27300,A
USGS,2469761,3/22/66,23700,A
USGS,2469761,3/23/66,22100,A
USGS,2469761,3/24/66,21300,A
USGS,2469761,3/25/66,21800,A
USGS,2469761,3/26/66,20700,A
USGS,2469761,3/27/66,19300,A
USGS,2469761,3/28/66,17900,A
USGS,2469761,3/29/66,16600,A
USGS,2469761,3/30/66,15400,A
USGS,2469761,3/31/66,14400,A
USGS,2469761,4/1/66,13900,A
USGS,2469761,4/2/66,13100,A
USGS,2469761,4/3/66,11200,A
USGS,2469761,4/4/66,19500,A
USGS,2469761,4/5/66,30900,A
USGS,2469761,4/6/66,38100,A
USGS,2469761,4/7/66,35400,A
USGS,2469761,4/8/66,27700,A
USGS,2469761,4/9/66,21100,A
USGS,2469761,4/10/66,17200,A
USGS,2469761,4/11/66,14700,A
USGS,2469761,4/12/66,14100,A
USGS,2469761,4/13/66,12500,A
USGS,2469761,4/14/66,12100,A
USGS,2469761,4/15/66,11300,A
USGS,2469761,4/16/66,11300,A
USGS,2469761,4/17/66,10300,A
USGS,2469761,4/18/66,9940,A
USGS,2469761,4/19/66,11000,A
USGS,2469761,4/20/66,10900,A
USGS,2469761,4/21/66,14200,A
USGS,2469761,4/22/66,26900,A
USGS,2469761,4/23/66,38400,A
USGS,2469761,4/24/66,42600,A
USGS,2469761,4/25/66,43300,A
USGS,2469761,4/26/66,44600,A
USGS,2469761,4/27/66,57100,A
USGS,2469761,4/28/66,63000,A
USGS,2469761,4/29/66,73100,A
USGS,2469761,4/30/66,76000,A
USGS,2469761,5/1/66,82200,A
USGS,2469761,5/2/66,87400,A
USGS,2469761,5/3/66,89000,A
USGS,2469761,5/4/66,89000,A
USGS,2469761,5/5/66,91200,A
USGS,2469761,5/6/66,90300,A
USGS,2469761,5/7/66,82700,A
USGS,2469761,5/8/66,66700,A
USGS,2469761,5/9/66,62600,A
USGS,2469761,5/10/66,35700,A
USGS,2469761,5/11/66,22500,A
USGS,2469761,5/12/66,18100,A
USGS,2469761,5/13/66,16200,A
USGS,2469761,5/14/66,20700,A
USGS,2469761,5/15/66,26900,A
USGS,2469761,5/16/66,34700,A
USGS,2469761,5/17/66,34800,A
USGS,2469761,5/18/66,30300,A
USGS,2469761,5/19/66,35100,A
USGS,2469761,5/20/66,47300,A
USGS,2469761,5/21/66,48900,A
USGS,2469761,5/22/66,55400,A
USGS,2469761,5/23/66,57800,A
USGS,2469761,5/24/66,39700,A
USGS,2469761,5/25/66,32300,A
USGS,2469761,5/26/66,31200,A
USGS,2469761,5/27/66,32800,A
USGS,2469761,5/28/66,31300,A
USGS,2469761,5/29/66,30200,A
USGS,2469761,5/30/66,25800,A
USGS,2469761,5/31/66,17900,A
USGS,2469761,6/1/66,13500,A
USGS,2469761,6/2/66,11500,A
USGS,2469761,6/3/66,10800,A
USGS,2469761,6/4/66,8250,A
USGS,2469761,6/5/66,7150,A
USGS,2469761,6/6/66,5990,A
USGS,2469761,6/7/66,6940,A
USGS,2469761,6/8/66,7460,A
USGS,2469761,6/9/66,7280,A
USGS,2469761,6/10/66,8200,A
USGS,2469761,6/11/66,10100,A
USGS,2469761,6/12/66,9570,A
USGS,2469761,6/13/66,5960,A
USGS,2469761,6/14/66,4540,A
USGS,2469761,6/15/66,5520,A
USGS,2469761,6/16/66,7810,A
USGS,2469761,6/17/66,13200,A
USGS,2469761,6/18/66,11000,A
USGS,2469761,6/19/66,9790,A
USGS,2469761,6/20/66,6680,A
USGS,2469761,6/21/66,5830,A
USGS,2469761,6/22/66,5880,A
USGS,2469761,6/23/66,6090,A
USGS,2469761,6/24/66,5730,A
USGS,2469761,6/25/66,4820,A
USGS,2469761,6/26/66,993,A
USGS,2469761,6/27/66,4210,A
USGS,2469761,6/28/66,902,A
USGS,2469761,6/29/66,1220,A
USGS,2469761,6/30/66,5390,A
USGS,2469761,7/1/66,4690,A
USGS,2469761,7/2/66,4820,A
USGS,2469761,7/3/66,4740,A
USGS,2469761,7/4/66,3250,A
USGS,2469761,7/5/66,4290,A
USGS,2469761,7/6/66,4320,A
USGS,2469761,7/7/66,3870,A
USGS,2469761,7/8/66,4280,A
USGS,2469761,7/9/66,4020,A
USGS,2469761,7/10/66,4220,A
USGS,2469761,7/11/66,1520,A
USGS,2469761,7/12/66,2630,A
USGS,2469761,7/13/66,4340,A
USGS,2469761,7/14/66,4120,A
USGS,2469761,7/15/66,4790,A
USGS,2469761,7/16/66,5770,A
USGS,2469761,7/17/66,6740,A
USGS,2469761,7/18/66,8300,A
USGS,2469761,7/19/66,6380,A
USGS,2469761,7/20/66,4670,A
USGS,2469761,7/21/66,7190,A
USGS,2469761,7/22/66,5580,A
USGS,2469761,7/23/66,5010,A
USGS,2469761,7/24/66,3740,A
USGS,2469761,7/25/66,2550,A
USGS,2469761,7/26/66,2920,A
USGS,2469761,7/27/66,3140,A
USGS,2469761,7/28/66,3910,A
USGS,2469761,7/29/66,3570,A
USGS,2469761,7/30/66,4400,A
USGS,2469761,7/31/66,4910,A
USGS,2469761,8/1/66,3780,A
USGS,2469761,8/2/66,3550,A
USGS,2469761,8/3/66,4200,A
USGS,2469761,8/4/66,6930,A
USGS,2469761,8/5/66,11200,A
USGS,2469761,8/6/66,15400,A
USGS,2469761,8/7/66,9640,A
USGS,2469761,8/8/66,6630,A
USGS,2469761,8/9/66,6890,A
USGS,2469761,8/10/66,5080,A
USGS,2469761,8/11/66,4980,A
USGS,2469761,8/12/66,5470,A
USGS,2469761,8/13/66,7560,A
USGS,2469761,8/14/66,10000,A
USGS,2469761,8/15/66,8800,A
USGS,2469761,8/16/66,7680,A
USGS,2469761,8/17/66,7590,A
USGS,2469761,8/18/66,8560,A
USGS,2469761,8/19/66,8710,A
USGS,2469761,8/20/66,7120,A
USGS,2469761,8/21/66,6270,A
USGS,2469761,8/22/66,4350,A
USGS,2469761,8/23/66,5850,A
USGS,2469761,8/24/66,5670,A
USGS,2469761,8/25/66,4020,A
USGS,2469761,8/26/66,3690,A
USGS,2469761,8/27/66,2870,A
USGS,2469761,8/28/66,3130,A
USGS,2469761,8/29/66,2230,A
USGS,2469761,8/30/66,2990,A
USGS,2469761,8/31/66,4030,A
USGS,2469761,9/1/66,4400,A
USGS,2469761,9/2/66,4390,A
USGS,2469761,9/3/66,4580,A
USGS,2469761,9/4/66,4360,A
USGS,2469761,9/5/66,2880,A
USGS,2469761,9/6/66,2510,A
USGS,2469761,9/7/66,3050,A
USGS,2469761,9/8/66,4050,A
USGS,2469761,9/9/66,3560,A
USGS,2469761,9/10/66,2950,A
USGS,2469761,9/11/66,2480,A
USGS,2469761,9/12/66,3310,A
USGS,2469761,9/13/66,15600,A
USGS,2469761,9/14/66,14200,A
USGS,2469761,9/15/66,10200,A
USGS,2469761,9/16/66,6800,A
USGS,2469761,9/17/66,7130,A
USGS,2469761,9/18/66,5350,A
USGS,2469761,9/19/66,4700,A
USGS,2469761,9/20/66,10800,A
USGS,2469761,9/21/66,16700,A
USGS,2469761,9/22/66,15300,A
USGS,2469761,9/23/66,13600,A
USGS,2469761,9/24/66,10300,A
USGS,2469761,9/25/66,6770,A
USGS,2469761,9/26/66,5080,A
USGS,2469761,9/27/66,7210,A
USGS,2469761,9/28/66,8300,A
USGS,2469761,9/29/66,8420,A
USGS,2469761,9/30/66,8360,A
USGS,2469761,10/1/66,9900,A
USGS,2469761,10/2/66,5810,A
USGS,2469761,10/3/66,4570,A
USGS,2469761,10/4/66,6100,A
USGS,2469761,10/5/66,7030,A
USGS,2469761,10/6/66,7630,A
USGS,2469761,10/7/66,6000,A
USGS,2469761,10/8/66,5840,A
USGS,2469761,10/9/66,4120,A
USGS,2469761,10/10/66,3230,A
USGS,2469761,10/11/66,6030,A
USGS,2469761,10/12/66,5630,A
USGS,2469761,10/13/66,4830,A
USGS,2469761,10/14/66,5210,A
USGS,2469761,10/15/66,5480,A
USGS,2469761,10/16/66,4220,A
USGS,2469761,10/17/66,3050,A
USGS,2469761,10/18/66,6140,A
USGS,2469761,10/19/66,8990,A
USGS,2469761,10/20/66,12700,A
USGS,2469761,10/21/66,13500,A
USGS,2469761,10/22/66,11000,A
USGS,2469761,10/23/66,8580,A
USGS,2469761,10/24/66,7350,A
USGS,2469761,10/25/66,7390,A
USGS,2469761,10/26/66,7610,A
USGS,2469761,10/27/66,7180,A
USGS,2469761,10/28/66,6640,A
USGS,2469761,10/29/66,5320,A
USGS,2469761,10/30/66,2630,A
USGS,2469761,10/31/66,2210,A
USGS,2469761,11/1/66,5170,A
USGS,2469761,11/2/66,5900,A
USGS,2469761,11/3/66,6320,A
USGS,2469761,11/4/66,5720,A
USGS,2469761,11/5/66,5830,A
USGS,2469761,11/6/66,3780,A
USGS,2469761,11/7/66,2720,A
USGS,2469761,11/8/66,4290,A
USGS,2469761,11/9/66,5180,A
USGS,2469761,11/10/66,6690,A
USGS,2469761,11/11/66,12600,A
USGS,2469761,11/12/66,17300,A
USGS,2469761,11/13/66,15200,A
USGS,2469761,11/14/66,13700,A
USGS,2469761,11/15/66,12100,A
USGS,2469761,11/16/66,12400,A
USGS,2469761,11/17/66,9990,A
USGS,2469761,11/18/66,9890,A
USGS,2469761,11/19/66,9470,A
USGS,2469761,11/20/66,6940,A
USGS,2469761,11/21/66,5090,A
USGS,2469761,11/22/66,8320,A
USGS,2469761,11/23/66,8000,A
USGS,2469761,11/24/66,6900,A
USGS,2469761,11/25/66,5880,A
USGS,2469761,11/26/66,5430,A
USGS,2469761,11/27/66,4900,A
USGS,2469761,11/28/66,4200,A
USGS,2469761,11/29/66,6440,A
USGS,2469761,11/30/66,6320,A
USGS,2469761,12/1/66,6020,A
USGS,2469761,12/2/66,5630,A
USGS,2469761,12/3/66,5980,A
USGS,2469761,12/4/66,3920,A
USGS,2469761,12/5/66,2960,A
USGS,2469761,12/6/66,5380,A
USGS,2469761,12/7/66,4130,A
USGS,2469761,12/8/66,7020,A
USGS,2469761,12/9/66,7660,A
USGS,2469761,12/10/66,21900,A
USGS,2469761,12/11/66,28100,A
USGS,2469761,12/12/66,31300,A
USGS,2469761,12/13/66,28800,A
USGS,2469761,12/14/66,26700,A
USGS,2469761,12/15/66,23700,A
USGS,2469761,12/16/66,20800,A
USGS,2469761,12/17/66,20400,A
USGS,2469761,12/18/66,11900,A
USGS,2469761,12/19/66,11000,A
USGS,2469761,12/20/66,12800,A
USGS,2469761,12/21/66,12900,A
USGS,2469761,12/22/66,12200,A
USGS,2469761,12/23/66,12900,A
USGS,2469761,12/24/66,14400,A
USGS,2469761,12/25/66,8940,A
USGS,2469761,12/26/66,9070,A
USGS,2469761,12/27/66,9400,A
USGS,2469761,12/28/66,11200,A
USGS,2469761,12/29/66,14100,A
USGS,2469761,12/30/66,13800,A
USGS,2469761,12/31/66,21600,A
USGS,2469761,1/1/67,28800,A
USGS,2469761,1/2/67,27100,A
USGS,2469761,1/3/67,22900,A
USGS,2469761,1/4/67,20100,A
USGS,2469761,1/5/67,18800,A
USGS,2469761,1/6/67,16800,A
USGS,2469761,1/7/67,17700,A
USGS,2469761,1/8/67,22500,A
USGS,2469761,1/9/67,24100,A
USGS,2469761,1/10/67,19900,A
USGS,2469761,1/11/67,17400,A
USGS,2469761,1/12/67,15100,A
USGS,2469761,1/13/67,16300,A
USGS,2469761,1/14/67,21600,A
USGS,2469761,1/15/67,21600,A
USGS,2469761,1/16/67,20600,A
USGS,2469761,1/17/67,18600,A
USGS,2469761,1/18/67,17400,A
USGS,2469761,1/19/67,16800,A
USGS,2469761,1/20/67,15400,A
USGS,2469761,1/21/67,13600,A
USGS,2469761,1/22/67,12100,A
USGS,2469761,1/23/67,11300,A
USGS,2469761,1/24/67,10400,A
USGS,2469761,1/25/67,8780,A
USGS,2469761,1/26/67,10000,A
USGS,2469761,1/27/67,14600,A
USGS,2469761,1/28/67,18100,A
USGS,2469761,1/29/67,22900,A
USGS,2469761,1/30/67,21300,A
USGS,2469761,1/31/67,17400,A
USGS,2469761,2/1/67,15100,A
USGS,2469761,2/2/67,13600,A
USGS,2469761,2/3/67,12600,A
USGS,2469761,2/4/67,13300,A
